DELHI DAREDEVILS INNINGS (RUN RATE: 11.41),Match 32,W
KINGS XI PUNJAB INNINGS (RUN RATE: 9.65),Match 16,W, ,Deepak Hooda,2,16,0,8.00,5
KINGS XI PUNJAB INNINGS (RUN RATE: 9.65),Match 16,W, ,Shakib Al Hasan,2,28,0,14.00,2
SUNRISERS HYDERABAD INNINGS (RUN RATE: 8.90),Match 16,W
SUNRISERS HYDERABAD INNINGS (RUN RATE: 8.90),Match 16,W, ,Barinder Sran,4,22,0,5.50,11
KINGS XI PUNJAB INNINGS (RUN RATE: 9.65),Match 16,W
KINGS XI PUNJAB INNINGS (RUN RATE: 9.65),Match 16,W, ,Bhuvneshwar Kumar,4,25,1,6.25,10
KINGS XI PUNJAB INNINGS (RUN RATE: 9.65),Match 16,W, ,Chris Jordan,4,31,0,7.75,11
KINGS XI PUNJAB INNINGS (RUN RATE: 9.65),Match 16,W, ,Rashid Khan,4,55,1,13.75,8
KINGS XI PUNJAB INNINGS (RUN RATE: 9.65),Match 16,W, ,Siddarth Kaul,4,33,1,8.25,4
KINGS XI PUNJAB INNINGS (RUN RATE: 9.65),Match 16,W, ,Deepak Hooda,2,16,0,8.00,5
KINGS XI PUNJAB INNINGS (RUN RATE: 9.65),Match 16,W, ,Shakib Al Hasan,2,28,0,14.00,2
SUNRISERS HYDERABAD INNINGS (RUN RATE: 8.90),Match 16,W
SUNRISERS HYDERABAD INNINGS (RUN RATE: 8.90),Match 16,W, ,Barinder Sran,4,22,0,5.50,11
SUNRISERS HYDERABAD INNINGS (RUN RATE: 8.90),Match 16,W, ,Mohit Sharma,4,51,2,12.75,4
SUNRISERS HYDERABAD INNINGS (RUN RATE: 8.90),Match 16,W, ,Andrew Tye,4,23,2,5.75,10
SUNRISERS HYDERABAD INNINGS (RUN RATE: 8.90),Match 16,W, ,Ravichandran Ashwin,4,53,0,13.25,1
SUNRISERS HYDERABAD INNINGS (RUN RATE: 8.90),Match 16,W, ,Mujeeb Ur Rahman,4,27,0,6.75,5
RAJASTHAN ROYALS INNINGS (RUN RATE: 8.00),Match 15,W
RAJASTHAN ROYALS INNINGS (RUN RATE: 8.00),Match 15,W, ,Piyush Chawla,4,18,1,4.50,10
RAJASTHAN ROYALS INNINGS (RUN RATE: 8.00),Match 15,W, ,Kuldeep Yadav,4,23,1,5.75,9
RAJASTHAN ROYALS INNINGS (RUN RATE: 8.00),Match 15,W, ,Sunil Narine,4,48,0,12.00,6
RAJASTHAN ROYALS INNINGS (RUN RATE: 8.00),Match 15,W, ,Shivam Mavi,4,40,1,10.00,9
RAJASTHAN ROYALS INNINGS (RUN RATE: 8.00),Match 15,W, ,Nitish Rana,2,11,2,5.50,4
RAJASTHAN ROYALS INNINGS (RUN RATE: 8.00),Match 15,W, ,Tom Curran,2,19,2,9.50,3
KOLKATA KNIGHT RIDERS INNINGS (RUN RATE: 8.65),Match 15,W
KOLKATA KNIGHT RIDERS INNINGS (RUN RATE: 8.65),Match 15,W, ,Krishnappa Gowtham,4,23,2,5.75,12
KOLKATA KNIGHT RIDERS INNINGS (RUN RATE: 8.65),Match 15,W, ,Dhawal Kulkarni,2,20,0,10.00,5
KOLKATA KNIGHT RIDERS INNINGS (RUN RATE: 8.65),Match 15,W, ,Jaydev Unadkat,3,34,0,11.33,4
KOLKATA KNIGHT RIDERS INNINGS (RUN RATE: 8.65),Match 15,W, ,Ben Laughlin,3.5,37,0,9.65,5
KOLKATA KNIGHT RIDERS INNINGS (RUN RATE: 8.65),Match 15,W, ,Shreyas Gopal,3,23,0,7.66,7
KOLKATA KNIGHT RIDERS INNINGS (RUN RATE: 8.65),Match 15,W, ,Ben Stokes,3,25,0,8.33,4
MUMBAI INDIANS INNINGS (RUN RATE: 10.65),Match 14,W
MUMBAI INDIANS INNINGS (RUN RATE: 10.65),Match 14,W, ,Umesh Yadav,4,36,2,9.00,10
MUMBAI INDIANS INNINGS (RUN RATE: 10.65),Match 14,W, ,Chris Woakes,3,31,1,10.33,9
MUMBAI INDIANS INNINGS (RUN RATE: 10.65),Match 14,W, ,Washington Sundar,2,32,0,16.00,2
MUMBAI INDIANS INNINGS (RUN RATE: 10.65),Match 14,W, ,Mohammed Siraj,4,34,0,8.50,11
MUMBAI INDIANS INNINGS (RUN RATE: 10.65),Match 14,W, ,Yuzvendra Chahal,3,32,0,10.66,7
MUMBAI INDIANS INNINGS (RUN RATE: 10.65),Match 14,W, ,Corey Anderson,4,47,2,11.75,10
MUMBAI INDIANS INNINGS (RUN RATE: 10.65),Match 14,W
MUMBAI INDIANS INNINGS (RUN RATE: 10.65),Match 14,W, ,Umesh Yadav,4,36,2,9.00,10
MUMBAI INDIANS INNINGS (RUN RATE: 10.65),Match 14,W, ,Chris Woakes,3,31,1,10.33,9
MUMBAI INDIANS INNINGS (RUN RATE: 10.65),Match 14,W, ,Washington Sundar,2,32,0,16.00,2
MUMBAI INDIANS INNINGS (RUN RATE: 10.65),Match 14,W, ,Mohammed Siraj,4,34,0,8.50,11
MUMBAI INDIANS INNINGS (RUN RATE: 10.65),Match 14,W, ,Yuzvendra Chahal,3,32,0,10.66,7
MUMBAI INDIANS INNINGS (RUN RATE: 10.65),Match 14,W, ,Corey Anderson,4,47,2,11.75,10
ROYAL CHALLENGERS BANGALORE INNINGS (RUN RATE: 8.35),Match 14,W
ROYAL CHALLENGERS BANGALORE INNINGS (RUN RATE: 8.35),Match 14,W, ,Jasprit Bumrah,4,28,2,7.00,12
MUMBAI INDIANS INNINGS (RUN RATE: 10.65),Match 14,W
MUMBAI INDIANS INNINGS (RUN RATE: 10.65),Match 14,W, ,Umesh Yadav,4,36,2,9.00,10
MUMBAI INDIANS INNINGS (RUN RATE: 10.65),Match 14,W, ,Chris Woakes,3,31,1,10.33,9
MUMBAI INDIANS INNINGS (RUN RATE: 10.65),Match 14,W, ,Washington Sundar,2,32,0,16.00,2
MUMBAI INDIANS INNINGS (RUN RATE: 10.65),Match 14,W, ,Mohammed Siraj,4,34,0,8.50,11
MUMBAI INDIANS INNINGS (RUN RATE: 10.65),Match 14,W, ,Yuzvendra Chahal,3,32,0,10.66,7
MUMBAI INDIANS INNINGS (RUN RATE: 10.65),Match 14,W, ,Corey Anderson,4,47,2,11.75,10
ROYAL CHALLENGERS BANGALORE INNINGS (RUN RATE: 8.35),Match 14,W
ROYAL CHALLENGERS BANGALORE INNINGS (RUN RATE: 8.35),Match 14,W, ,Jasprit Bumrah,4,28,2,7.00,12
ROYAL CHALLENGERS BANGALORE INNINGS (RUN RATE: 8.35),Match 14,W, ,Krunal Pandya,4,28,3,7.00,9
ROYAL CHALLENGERS BANGALORE INNINGS (RUN RATE: 8.35),Match 14,W, ,Mitchell McClenaghan,3,24,2,8.00,4
ROYAL CHALLENGERS BANGALORE INNINGS (RUN RATE: 8.35),Match 14,W, ,Mustafizur Rahman,4,55,0,13.75,3
ROYAL CHALLENGERS BANGALORE INNINGS (RUN RATE: 8.35),Match 14,W, ,Mayank Markande,4,25,1,6.25,9
ROYAL CHALLENGERS BANGALORE INNINGS (RUN RATE: 8.35),Match 14,W, ,Hardik Pandya,1,4,0,4.00,2
KOLKATA KNIGHT RIDERS INNINGS (RUN RATE: 10.00),Match 13,W
KOLKATA KNIGHT RIDERS INNINGS (RUN RATE: 10.00),Match 13,W, ,Trent Boult,4,29,2,7.25,13
KOLKATA KNIGHT RIDERS INNINGS (RUN RATE: 10.00),Match 13,W, ,Chris Morris,4,41,2,10.25,11
KOLKATA KNIGHT RIDERS INNINGS (RUN RATE: 10.00),Match 13,W, ,Shahbaz Nadeem,4,43,1,10.75,7
KOLKATA KNIGHT RIDERS INNINGS (RUN RATE: 10.00),Match 13,W, ,Rahul Tewatia,3,18,3,6.00,10
KOLKATA KNIGHT RIDERS INNINGS (RUN RATE: 10.00),Match 13,W, ,Mohammed Shami,4,53,1,13.25,5
KOLKATA KNIGHT RIDERS INNINGS (RUN RATE: 10.00),Match 13,W, ,Vijay Shankar,1,12,0,12.00,2
DELHI DAREDEVILS INNINGS (RUN RATE: 9.00),Match 13,W
DELHI DAREDEVILS INNINGS (RUN RATE: 9.00),Match 13,W, ,Piyush Chawla,2,16,1,8.00,5
DELHI DAREDEVILS INNINGS (RUN RATE: 9.00),Match 13,W, ,Andre Russell,2,25,1,12.50,5
DELHI DAREDEVILS INNINGS (RUN RATE: 9.00),Match 13,W, ,Shivam Mavi,2,14,1,7.00,6
DELHI DAREDEVILS INNINGS (RUN RATE: 9.00),Match 13,W, ,Sunil Narine,3,18,3,6.00,6
DELHI DAREDEVILS INNINGS (RUN RATE: 9.00),Match 13,W, ,Tom Curran,2,21,1,10.50,4
DELHI DAREDEVILS INNINGS (RUN RATE: 9.00),Match 13,W, ,Kuldeep Yadav,3.2,32,3,9.60,6
KINGS XI PUNJAB INNINGS (RUN RATE: 9.85),Match 12,W
KINGS XI PUNJAB INNINGS (RUN RATE: 9.85),Match 12,W, ,Deepak Chahar,3,37,0,12.33,8
KINGS XI PUNJAB INNINGS (RUN RATE: 9.85),Match 12,W, ,Harbhajan Singh,4,41,1,10.25,8
KINGS XI PUNJAB INNINGS (RUN RATE: 9.85),Match 12,W, ,Shardul Thakur,3,33,2,11.00,4
KINGS XI PUNJAB INNINGS (RUN RATE: 9.85),Match 12,W, ,Imran Tahir,4,34,2,8.50,11
KINGS XI PUNJAB INNINGS (RUN RATE: 9.85),Match 12,W, ,Shane Watson,2,15,1,7.50,3
KINGS XI PUNJAB INNINGS (RUN RATE: 9.85),Match 12,W, ,Dwayne Bravo,4,37,1,9.25,4
CHENNAI SUPER KINGS INNINGS (RUN RATE: 9.65),Match 12,W
CHENNAI SUPER KINGS INNINGS (RUN RATE: 9.65),Match 12,W, ,Barinder Sran,4,37,0,9.25,10
CHENNAI SUPER KINGS INNINGS (RUN RATE: 9.65),Match 12,W, ,Mohit Sharma,4,47,1,11.75,8
CHENNAI SUPER KINGS INNINGS (RUN RATE: 9.65),Match 12,W, ,Andrew Tye,4,47,2,11.75,5
CHENNAI SUPER KINGS INNINGS (RUN RATE: 9.65),Match 12,W, ,Mujeeb Ur Rahman,3,18,0,6.00,5
CHENNAI SUPER KINGS INNINGS (RUN RATE: 9.65),Match 12,W, ,Ravichandran Ashwin,4,32,1,8.00,6
CHENNAI SUPER KINGS INNINGS (RUN RATE: 9.65),Match 12,W, ,Yuvraj Singh,1,10,0,10.00,0
RAJASTHAN ROYALS INNINGS (RUN RATE: 10.85),Match 11,W
RAJASTHAN ROYALS INNINGS (RUN RATE: 10.85),Match 11,W, ,Washington Sundar,4,30,0,7.50,7
RAJASTHAN ROYALS INNINGS (RUN RATE: 10.85),Match 11,W, ,Chris Woakes,4,47,2,11.75,7
RAJASTHAN ROYALS INNINGS (RUN RATE: 10.85),Match 11,W, ,Umesh Yadav,4,59,0,14.75,5
RAJASTHAN ROYALS INNINGS (RUN RATE: 10.85),Match 11,W, ,Yuzvendra Chahal,4,22,2,5.50,12
RAJASTHAN ROYALS INNINGS (RUN RATE: 10.85),Match 11,W, ,Kulwant Khejroliya,3,40,0,13.33,4
RAJASTHAN ROYALS INNINGS (RUN RATE: 10.85),Match 11,W, ,Pawan Negi,1,13,0,13.00,2
ROYAL CHALLENGERS BANGALORE INNINGS (RUN RATE: 9.90),Match 11,W
ROYAL CHALLENGERS BANGALORE INNINGS (RUN RATE: 9.90),Match 11,W, ,Krishnappa Gowtham,4,36,1,9.00,8
ROYAL CHALLENGERS BANGALORE INNINGS (RUN RATE: 9.90),Match 11,W, ,Dhawal Kulkarni,1,14,0,14.00,1
ROYAL CHALLENGERS BANGALORE INNINGS (RUN RATE: 9.90),Match 11,W, ,Jaydev Unadkat,3,35,0,11.66,2
ROYAL CHALLENGERS BANGALORE INNINGS (RUN RATE: 9.90),Match 11,W, ,Ben Stokes,3,32,1,10.66,7
ROYAL CHALLENGERS BANGALORE INNINGS (RUN RATE: 9.90),Match 11,W, ,Shreyas Gopal,4,22,2,5.50,11
ROYAL CHALLENGERS BANGALORE INNINGS (RUN RATE: 9.90),Match 11,W, ,D'Arcy Short,1,10,1,10.00,1
ROYAL CHALLENGERS BANGALORE INNINGS (RUN RATE: 9.90),Match 11,W, ,Ben Laughlin,4,46,1,11.50,5
KOLKATA KNIGHT RIDERS INNINGS (RUN RATE: 6.90),Match 10,W
KOLKATA KNIGHT RIDERS INNINGS (RUN RATE: 6.90),Match 10,W, ,Bhuvneshwar Kumar,4,26,3,6.50,13
KOLKATA KNIGHT RIDERS INNINGS (RUN RATE: 6.90),Match 10,W, ,Billy Stanlake,4,21,2,5.25,15
KOLKATA KNIGHT RIDERS INNINGS (RUN RATE: 6.90),Match 10,W, ,Siddarth Kaul,4,37,1,9.25,10
KOLKATA KNIGHT RIDERS INNINGS (RUN RATE: 6.90),Match 10,W, ,Rashid Khan,4,31,0,7.75,5
KOLKATA KNIGHT RIDERS INNINGS (RUN RATE: 6.90),Match 10,W, ,Shakib Al Hasan,4,21,2,5.25,11
SUNRISERS HYDERABAD INNINGS (RUN RATE: 7.31),Match 10,W
SUNRISERS HYDERABAD INNINGS (RUN RATE: 7.31),Match 10,W, ,Mitchell Johnson,3,30,1,10.00,9
SUNRISERS HYDERABAD INNINGS (RUN RATE: 7.31),Match 10,W, ,Andre Russell,3,39,0,13.00,4
SUNRISERS HYDERABAD INNINGS (RUN RATE: 7.31),Match 10,W, ,Sunil Narine,4,17,2,4.25,11
SUNRISERS HYDERABAD INNINGS (RUN RATE: 7.31),Match 10,W, ,Piyush Chawla,4,20,1,5.00,10
SUNRISERS HYDERABAD INNINGS (RUN RATE: 7.31),Match 10,W, ,Kuldeep Yadav,4,23,1,5.75,8
SUNRISERS HYDERABAD INNINGS (RUN RATE: 7.31),Match 10,W, ,Shivam Mavi,1,10,0,10.00,1
MUMBAI INDIANS INNINGS (RUN RATE: 9.70),Match 9,W
MUMBAI INDIANS INNINGS (RUN RATE: 9.70),Match 9,W, ,Trent Boult,4,39,2,9.75,7
MUMBAI INDIANS INNINGS (RUN RATE: 9.70),Match 9,W, ,Shahbaz Nadeem,2,22,0,11.00,4
MUMBAI INDIANS INNINGS (RUN RATE: 9.70),Match 9,W, ,Mohammed Shami,4,36,1,9.00,10
MUMBAI INDIANS INNINGS (RUN RATE: 9.70),Match 9,W, ,Dan Christian,3,35,2,11.66,5
MUMBAI INDIANS INNINGS (RUN RATE: 9.70),Match 9,W, ,Rahul Tewatia,4,36,2,9.00,8
MUMBAI INDIANS INNINGS (RUN RATE: 9.70),Match 9,W, ,Glenn Maxwell,3,21,0,7.00,5
DELHI DAREDEVILS INNINGS (RUN RATE: 9.75),Match 9,W
DELHI DAREDEVILS INNINGS (RUN RATE: 9.75),Match 9,W, ,Hardik Pandya,2,32,0,16.00,2
DELHI DAREDEVILS INNINGS (RUN RATE: 9.75),Match 9,W, ,Akila Dananjaya,4,47,0,11.75,6
DELHI DAREDEVILS INNINGS (RUN RATE: 9.75),Match 9,W, ,Jasprit Bumrah,4,27,0,6.75,9
DELHI DAREDEVILS INNINGS (RUN RATE: 9.75),Match 9,W, ,Mustafizur Rahman,4,25,1,6.25,11
DELHI DAREDEVILS INNINGS (RUN RATE: 9.75),Match 9,W, ,Mayank Markande,3,42,0,14.00,2
DELHI DAREDEVILS INNINGS (RUN RATE: 9.75),Match 9,W, ,Krunal Pandya,3,21,2,7.00,8
KINGS XI PUNJAB INNINGS (RUN RATE: 8.01),Match 8,W
KINGS XI PUNJAB INNINGS (RUN RATE: 8.01),Match 8,W, ,Chris Woakes,3.2,36,2,10.80,7
KINGS XI PUNJAB INNINGS (RUN RATE: 8.01),Match 8,W, ,Umesh Yadav,4,23,3,5.75,13
KINGS XI PUNJAB INNINGS (RUN RATE: 8.01),Match 8,W, ,Kulwant Khejroliya,4,33,2,8.25,8
KINGS XI PUNJAB INNINGS (RUN RATE: 8.01),Match 8,W, ,Yuzvendra Chahal,4,38,1,9.50,6
KINGS XI PUNJAB INNINGS (RUN RATE: 8.01),Match 8,W, ,Washington Sundar,4,22,2,5.50,8
ROYAL CHALLENGERS BANGALORE INNINGS (RUN RATE: 8.15),Match 8,W
ROYAL CHALLENGERS BANGALORE INNINGS (RUN RATE: 8.15),Match 8,W, ,Axar Patel,4,25,1,6.25,10
ROYAL CHALLENGERS BANGALORE INNINGS (RUN RATE: 8.15),Match 8,W, ,Ravichandran Ashwin,4,30,2,7.50,11
ROYAL CHALLENGERS BANGALORE INNINGS (RUN RATE: 8.15),Match 8,W, ,Mujeeb Ur Rahman,4,29,1,7.25,11
ROYAL CHALLENGERS BANGALORE INNINGS (RUN RATE: 8.15),Match 8,W, ,Andrew Tye,4,27,1,6.75,7
ROYAL CHALLENGERS BANGALORE INNINGS (RUN RATE: 8.15),Match 8,W, ,Mohit Sharma,3.3,45,0,12.85,3
MUMBAI INDIANS INNINGS (RUN RATE: 7.35),Match 7,W
MUMBAI INDIANS INNINGS (RUN RATE: 7.35),Match 7,W
MUMBAI INDIANS INNINGS (RUN RATE: 7.35),Match 7,W, ,Sandeep Sharma,4,25,2,6.25,13
MUMBAI INDIANS INNINGS (RUN RATE: 7.35),Match 7,W, ,Billy Stanlake,4,42,2,10.50,13
MUMBAI INDIANS INNINGS (RUN RATE: 7.35),Match 7,W, ,Rashid Khan,4,13,1,3.25,18
MUMBAI INDIANS INNINGS (RUN RATE: 7.35),Match 7,W, ,Siddarth Kaul,4,29,2,7.25,9
MUMBAI INDIANS INNINGS (RUN RATE: 7.35),Match 7,W, ,Shakib Al Hasan,4,34,1,8.50,9
MUMBAI INDIANS INNINGS (RUN RATE: 7.35),Match 7,W
MUMBAI INDIANS INNINGS (RUN RATE: 7.35),Match 7,W, ,Sandeep Sharma,4,25,2,6.25,13
MUMBAI INDIANS INNINGS (RUN RATE: 7.35),Match 7,W, ,Billy Stanlake,4,42,2,10.50,13
MUMBAI INDIANS INNINGS (RUN RATE: 7.35),Match 7,W, ,Rashid Khan,4,13,1,3.25,18
MUMBAI INDIANS INNINGS (RUN RATE: 7.35),Match 7,W, ,Siddarth Kaul,4,29,2,7.25,9
MUMBAI INDIANS INNINGS (RUN RATE: 7.35),Match 7,W, ,Shakib Al Hasan,4,34,1,8.50,9
SUNRISERS HYDERABAD INNINGS (RUN RATE: 7.55),Match 7,W
SUNRISERS HYDERABAD INNINGS (RUN RATE: 7.55),Match 7,W, ,Pradeep Sangwan,2,19,0,9.50,5
SUNRISERS HYDERABAD INNINGS (RUN RATE: 7.55),Match 7,W, ,Jasprit Bumrah,4,32,2,8.00,6
SUNRISERS HYDERABAD INNINGS (RUN RATE: 7.55),Match 7,W, ,Ben Cutting,4,40,0,10.00,4
SUNRISERS HYDERABAD INNINGS (RUN RATE: 7.55),Match 7,W, ,Krunal Pandya,2,10,0,5.00,3
SUNRISERS HYDERABAD INNINGS (RUN RATE: 7.55),Match 7,W, ,Mayank Markande,4,23,4,5.75,11
SUNRISERS HYDERABAD INNINGS (RUN RATE: 7.55),Match 7,W, ,Mustafizur Rahman,4,24,3,6.00,10
RAJASTHAN ROYALS INNINGS (RUN RATE: 8.57),Match 6,W
RAJASTHAN ROYALS INNINGS (RUN RATE: 8.57),Match 6,W, ,Trent Boult,3,26,1,8.66,9
RAJASTHAN ROYALS INNINGS (RUN RATE: 8.57),Match 6,W, ,Shahbaz Nadeem,4,34,2,8.50,4
RAJASTHAN ROYALS INNINGS (RUN RATE: 8.57),Match 6,W, ,Chris Morris,3,34,0,11.33,5
RAJASTHAN ROYALS INNINGS (RUN RATE: 8.57),Match 6,W, ,Mohammed Shami,3.5,29,1,7.56,10
RAJASTHAN ROYALS INNINGS (RUN RATE: 8.57),Match 6,W, ,Rahul Tewatia,4,29,0,7.25,6
DELHI DAREDEVILS INNINGS (RUN RATE: 10.00),Match 6,W
DELHI DAREDEVILS INNINGS (RUN RATE: 10.00),Match 6,W, ,Krishnappa Gowtham,1,10,0,10.00,2
DELHI DAREDEVILS INNINGS (RUN RATE: 10.00),Match 6,W, ,Dhawal Kulkarni,1,4,0,4.00,3
DELHI DAREDEVILS INNINGS (RUN RATE: 10.00),Match 6,W, ,Jaydev Unadkat,2,24,1,12.00,5
DELHI DAREDEVILS INNINGS (RUN RATE: 10.00),Match 6,W, ,Ben Laughlin,2,20,2,10.00,4
KOLKATA KNIGHT RIDERS INNINGS (RUN RATE: 10.10),Match 5,W
KOLKATA KNIGHT RIDERS INNINGS (RUN RATE: 10.10),Match 5,W, ,Deepak Chahar,1,18,0,18.00,2
KOLKATA KNIGHT RIDERS INNINGS (RUN RATE: 10.10),Match 5,W, ,Harbhajan Singh,2,11,1,5.50,5
KOLKATA KNIGHT RIDERS INNINGS (RUN RATE: 10.10),Match 5,W, ,Shane Watson,4,39,2,9.75,7
KOLKATA KNIGHT RIDERS INNINGS (RUN RATE: 10.10),Match 5,W, ,Ravindra Jadeja,2,19,1,9.50,6
KOLKATA KNIGHT RIDERS INNINGS (RUN RATE: 10.10),Match 5,W, ,Imran Tahir,4,26,0,6.50,11
KOLKATA KNIGHT RIDERS INNINGS (RUN RATE: 10.10),Match 5,W, ,Shardul Thakur,4,37,1,9.25,11
KOLKATA KNIGHT RIDERS INNINGS (RUN RATE: 10.10),Match 5,W, ,Dwayne Bravo,3,50,0,16.66,3
CHENNAI SUPER KINGS INNINGS (RUN RATE: 10.33),Match 5,W
CHENNAI SUPER KINGS INNINGS (RUN RATE: 10.33),Match 5,W, ,Vinay Kumar,1.5,35,0,19.09,2
CHENNAI SUPER KINGS INNINGS (RUN RATE: 10.33),Match 5,W, ,Piyush Chawla,4,49,1,12.25,5
CHENNAI SUPER KINGS INNINGS (RUN RATE: 10.33),Match 5,W, ,Andre Russell,4,35,0,8.75,7
CHENNAI SUPER KINGS INNINGS (RUN RATE: 10.33),Match 5,W, ,Tom Curran,3,39,2,13.00,3
CHENNAI SUPER KINGS INNINGS (RUN RATE: 10.33),Match 5,W, ,Sunil Narine,4,17,1,4.25,9
CHENNAI SUPER KINGS INNINGS (RUN RATE: 10.33),Match 5,W, ,Kuldeep Yadav,3,27,1,9.00,5
RAJASTHAN ROYALS INNINGS (RUN RATE: 6.25),Match 4,W
RAJASTHAN ROYALS INNINGS (RUN RATE: 6.25),Match 4,W, ,Bhuvneshwar Kumar,4,30,1,7.50,10
RAJASTHAN ROYALS INNINGS (RUN RATE: 6.25),Match 4,W, ,Billy Stanlake,4,29,1,7.25,7
RAJASTHAN ROYALS INNINGS (RUN RATE: 6.25),Match 4,W, ,Shakib Al Hasan,4,23,2,5.75,9
RAJASTHAN ROYALS INNINGS (RUN RATE: 6.25),Match 4,W, ,Siddarth Kaul,4,17,2,4.25,11
RAJASTHAN ROYALS INNINGS (RUN RATE: 6.25),Match 4,W, ,Rashid Khan,4,23,1,5.75,11
SUNRISERS HYDERABAD INNINGS (RUN RATE: 8.02),Match 4,W
SUNRISERS HYDERABAD INNINGS (RUN RATE: 8.02),Match 4,W, ,Dhawal Kulkarni,2.5,18,0,6.35,12
SUNRISERS HYDERABAD INNINGS (RUN RATE: 8.02),Match 4,W, ,Jaydev Unadkat,3,28,1,9.33,8
SUNRISERS HYDERABAD INNINGS (RUN RATE: 8.02),Match 4,W, ,Krishnappa Gowtham,1,9,0,9.00,3
SUNRISERS HYDERABAD INNINGS (RUN RATE: 8.02),Match 4,W, ,Ben Laughlin,2,20,0,10.00,4
SUNRISERS HYDERABAD INNINGS (RUN RATE: 8.02),Match 4,W, ,Shreyas Gopal,3,18,0,6.00,6
SUNRISERS HYDERABAD INNINGS (RUN RATE: 8.02),Match 4,W, ,Ben Stokes,2,21,0,10.50,4
SUNRISERS HYDERABAD INNINGS (RUN RATE: 8.02),Match 4,W, ,D'Arcy Short,2,9,0,4.50,7
ROYAL CHALLENGERS BANGALORE INNINGS (RUN RATE: 8.80),Match 3,W
ROYAL CHALLENGERS BANGALORE INNINGS (RUN RATE: 8.80),Match 3,W, ,Vinay Kumar,2,30,2,15.00,6
ROYAL CHALLENGERS BANGALORE INNINGS (RUN RATE: 8.80),Match 3,W, ,Piyush Chawla,4,31,1,7.75,10
ROYAL CHALLENGERS BANGALORE INNINGS (RUN RATE: 8.80),Match 3,W, ,Kuldeep Yadav,3,33,0,11.00,4
ROYAL CHALLENGERS BANGALORE INNINGS (RUN RATE: 8.80),Match 3,W, ,Sunil Narine,4,30,1,7.50,9
ROYAL CHALLENGERS BANGALORE INNINGS (RUN RATE: 8.80),Match 3,W, ,Mitchell Johnson,4,30,1,7.50,12
ROYAL CHALLENGERS BANGALORE INNINGS (RUN RATE: 8.80),Match 3,W, ,Andre Russell,2,10,0,5.00,2
ROYAL CHALLENGERS BANGALORE INNINGS (RUN RATE: 8.80),Match 3,W, ,Nitish Rana,1,11,2,11.00,3
KOLKATA KNIGHT RIDERS INNINGS (RUN RATE: 9.39),Match 3,W
KOLKATA KNIGHT RIDERS INNINGS (RUN RATE: 9.39),Match 3,W, ,Yuzvendra Chahal,3,29,0,9.66,6
KOLKATA KNIGHT RIDERS INNINGS (RUN RATE: 9.39),Match 3,W, ,Chris Woakes,4,36,3,9.00,15
KOLKATA KNIGHT RIDERS INNINGS (RUN RATE: 9.39),Match 3,W, ,Washington Sundar,4,48,1,12.00,4
KOLKATA KNIGHT RIDERS INNINGS (RUN RATE: 9.39),Match 3,W, ,Umesh Yadav,4,27,2,6.75,13
KOLKATA KNIGHT RIDERS INNINGS (RUN RATE: 9.39),Match 3,W, ,Kulwant Khejroliya,3.5,34,0,8.86,6
DELHI DAREDEVILS INNINGS (RUN RATE: 8.30),Match 2,W
DELHI DAREDEVILS INNINGS (RUN RATE: 8.30),Match 2,W, ,Ravichandran Ashwin,4,23,1,5.75,4
DELHI DAREDEVILS INNINGS (RUN RATE: 8.30),Match 2,W, ,Mohit Sharma,4,33,2,8.25,5
DELHI DAREDEVILS INNINGS (RUN RATE: 8.30),Match 2,W, ,Mujeeb Ur Rahman,4,28,2,7.00,9
DELHI DAREDEVILS INNINGS (RUN RATE: 8.30),Match 2,W, ,Axar Patel,3,35,1,11.66,3
DELHI DAREDEVILS INNINGS (RUN RATE: 8.30),Match 2,W, ,Andrew Tye,4,38,0,9.50,7
DELHI DAREDEVILS INNINGS (RUN RATE: 8.30),Match 2,W, ,Marcus Stoinis,1,7,0,7.00,0
KINGS XI PUNJAB INNINGS (RUN RATE: 8.86),Match 2,W
KINGS XI PUNJAB INNINGS (RUN RATE: 8.86),Match 2,W, ,Trent Boult,3.5,34,1,8.86,11
KINGS XI PUNJAB INNINGS (RUN RATE: 8.86),Match 2,W, ,Mohammed Shami,2,26,0,13.00,3
KINGS XI PUNJAB INNINGS (RUN RATE: 8.86),Match 2,W, ,Amit Mishra,4,46,0,11.50,4
KINGS XI PUNJAB INNINGS (RUN RATE: 8.86),Match 2,W, ,Chris Morris,3,25,1,8.33,8
KINGS XI PUNJAB INNINGS (RUN RATE: 8.86),Match 2,W, ,Dan Christian,2,12,1,6.00,6
KINGS XI PUNJAB INNINGS (RUN RATE: 8.86),Match 2,W, ,Rahul Tewatia,4,24,1,6.00,9
MUMBAI INDIANS INNINGS (RUN RATE: 8.25),Match 1,W
MUMBAI INDIANS INNINGS (RUN RATE: 8.25),Match 1,W, ,Deepak Chahar,3,14,1,4.66,12
MUMBAI INDIANS INNINGS (RUN RATE: 8.25),Match 1,W, ,Shane Watson,4,29,2,7.25,12
MUMBAI INDIANS INNINGS (RUN RATE: 8.25),Match 1,W, ,Harbhajan Singh,2,14,0,7.00,3
MUMBAI INDIANS INNINGS (RUN RATE: 8.25),Match 1,W, ,Ravindra Jadeja,1,9,0,9.00,3
MUMBAI INDIANS INNINGS (RUN RATE: 8.25),Match 1,W, ,Mark Wood,4,49,0,12.25,6
